npi,drug_name,generic_name,total_claim_count
1114926102,LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,92
1932372943,SERTRALINE HCL,SERTRALINE HCL,47
1235237660,METOPROLOL TARTRATE,METOPROLOL TARTRATE,92
1376574871,LEVOTHYROXINE SODIUM,LEVOTHYROXINE SODIUM,45
1598719064,ALLOPURINOL,ALLOPURINOL,93
1063465938,MONTELUKAST SODIUM,MONTELUKAST SODIUM,38
1770504052,ACETAZOLAMIDE,ACETAZOLAMIDE,12
1780757500,METFORMIN HCL,METFORMIN HCL,22
1720171994,NIFEDIPINE ER,NIFEDIPINE,12
1255373411,SPIRONOLACTONE,SPIRONOLACTONE,39
1811052426,SYNTHROID,LEVOTHYROXINE SODIUM,22
1588663827,WARFARIN SODIUM,WARFARIN SODIUM,17
1750393914,MORPHINE SULFATE,MORPHINE SULFATE,16
1801994413,FORTEO,TERIPARATIDE,12
1265585608,DONEPEZIL HCL,DONEPEZIL HCL,80
1811958523,CARVEDILOL,CARVEDILOL,19
1598719064,HYDROXYZINE PAMOATE,HYDROXYZINE PAMOATE,79
1013951060,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,82
1811938640,MELOXICAM,MELOXICAM,40
1922060037,CEPHALEXIN,CEPHALEXIN,29
1588685820,HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,108
1205823135,DIAZEPAM,DIAZEPAM,63
1043299720,WARFARIN SODIUM,WARFARIN SODIUM,72
1679574131,METOPROLOL SUCCINATE,METOPROLOL SUCCINATE,39
1932372943,METOPROLOL TARTRATE,METOPROLOL TARTRATE,38
1770504052,NEXIUM,ESOMEPRAZOLE MAGNESIUM,66
1063625416,LOVASTATIN,LOVASTATIN,13
1679574131,WARFARIN SODIUM,WARFARIN SODIUM,76
1922106004,FLUOXETINE HCL,FLUOXETINE HCL,14
1295724292,RISPERIDONE,RISPERIDONE,43
1639120546,OMEPRAZOLE,OMEPRAZOLE,15
1740279389,OXCARBAZEPINE,OXCARBAZEPINE,24
1811919673,METFORMIN HCL,METFORMIN HCL,64
1851353965,AMLODIPINE BESYLATE-BENAZEPRIL,AMLODIPINE BESYLATE/BENAZEPRIL,21
1376645341,CELEBREX,CELECOXIB,16
1922106004,OXYBUTYNIN CHLORIDE ER,OXYBUTYNIN CHLORIDE,13
1538104195,FINASTERIDE,FINASTERIDE,18
1649437328,BUPROPION XL,BUPROPION HCL,22
1801081559,CITALOPRAM HBR,CITALOPRAM HYDROBROMIDE,19
1679524896,HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,118
1386740462,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,29
1720171994,GABAPENTIN,GABAPENTIN,16
1750393914,NORTRIPTYLINE HCL,NORTRIPTYLINE HCL,12
1386740462,SIMVASTATIN,SIMVASTATIN,115
1508028895,FUROSEMIDE,FUROSEMIDE,19
1750393914,LORAZEPAM,LORAZEPAM,28
1295932515,DULOXETINE HCL,DULOXETINE HCL,31
1356397533,SUMATRIPTAN SUCCINATE,SUMATRIPTAN SUCCINATE,38
1043373111,TOLTERODINE TARTRATE ER,TOLTERODINE TARTRATE,21
1932194784,BENAZEPRIL HCL,BENAZEPRIL HCL,15
1134220767,HUMALOG,INSULIN LISPRO,12
1427059393,OXYCODONE HCL,OXYCODONE HCL,13
1427020940,SIMVASTATIN,SIMVASTATIN,135
1043373111,CARBIDOPA-LEVODOPA,CARBIDOPA/LEVODOPA,13
1134234792,METFORMIN HCL,METFORMIN HCL,16
1992892509,AMITRIPTYLINE HCL,AMITRIPTYLINE HCL,17
1114091113,ALENDRONATE SODIUM,ALENDRONATE SODIUM,56
1831163757,DOXYCYCLINE HYCLATE,DOXYCYCLINE HYCLATE,15
1164633327,LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,26
1932194750,METOPROLOL TARTRATE,METOPROLOL TARTRATE,153
1770504052,CHOLESTYRAMINE LIGHT,CHOLESTYRAMINE/ASPARTAME,11
1730265208,LORAZEPAM,LORAZEPAM,106
1487640926,LANTUS SOLOSTAR,"INSULIN GLARGINE,HUM.REC.ANLOG",48
1326029851,SYNTHROID,LEVOTHYROXINE SODIUM,18
1992892509,CITALOPRAM HBR,CITALOPRAM HYDROBROMIDE,37
1629064845,LISINOPRIL,LISINOPRIL,22
1003836313,LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,85
1487640926,AVIANE,LEVONORGESTREL-ETHIN ESTRADIOL,16
1457340457,LOSARTAN-HYDROCHLOROTHIAZIDE,LOSARTAN/HYDROCHLOROTHIAZIDE,33
1033177134,MELOXICAM,MELOXICAM,23
1275796997,AZITHROMYCIN,AZITHROMYCIN,23
1538108204,GABAPENTIN,GABAPENTIN,11
1528093382,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,129
1316932940,BD ULTRA-FINE PEN NEEDLE,"NEEDLES, INSULIN DISPOSABLE",15
1427091065,ROPINIROLE HCL,ROPINIROLE HCL,21
1710945829,HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,52
1508915406,OXYCONTIN,OXYCODONE HCL,30
1376532309,ISOSORBIDE MONONITRATE ER,ISOSORBIDE MONONITRATE,18
1417994369,PRAVASTATIN SODIUM,PRAVASTATIN SODIUM,47
1063413912,PROAIR HFA,ALBUTEROL SULFATE,13
1801819156,VIVELLE-DOT,ESTRADIOL,13
1588864979,PRAVASTATIN SODIUM,PRAVASTATIN SODIUM,11
1013995141,NEXIUM,ESOMEPRAZOLE MAGNESIUM,31
1861478125,SIMVASTATIN,SIMVASTATIN,12
1649476680,DIGOX,DIGOXIN,13
1104934181,MONTELUKAST SODIUM,MONTELUKAST SODIUM,24
1457361438,OLANZAPINE,OLANZAPINE,35
1285654897,PROPRANOLOL HCL ER,PROPRANOLOL HCL,20
1316948037,PENTASA,MESALAMINE,26
1417997487,ZOLPIDEM TARTRATE,ZOLPIDEM TARTRATE,69
1801868310,ADVAIR DISKUS,FLUTICASONE/SALMETEROL,51
1588685820,LEXAPRO,ESCITALOPRAM OXALATE,12
1972564896,TERBINAFINE HCL,TERBINAFINE HCL,17
1740326859,LEVOTHYROXINE SODIUM,LEVOTHYROXINE SODIUM,109
1467678623,MORPHINE SULFATE ER,MORPHINE SULFATE,13
1932372943,ALLOPURINOL,ALLOPURINOL,28
1992719462,PHENYTOIN SODIUM EXTENDED,PHENYTOIN SODIUM EXTENDED,26
1972564896,NOVOLOG FLEXPEN,INSULIN ASPART,32
1538102983,CITALOPRAM HBR,CITALOPRAM HYDROBROMIDE,140
1831163419,METOPROLOL TARTRATE,METOPROLOL TARTRATE,12
1841267192,ZOLPIDEM TARTRATE,ZOLPIDEM TARTRATE,69
1063413912,PRAVASTATIN SODIUM,PRAVASTATIN SODIUM,43
1255424438,ZIPRASIDONE HCL,ZIPRASIDONE HCL,11
1962474460,MONTELUKAST SODIUM,MONTELUKAST SODIUM,11
1083662233,MONTELUKAST SODIUM,MONTELUKAST SODIUM,42
1699797480,BUPROPION XL,BUPROPION HCL,18
1306922885,CRESTOR,ROSUVASTATIN CALCIUM,23
1376771568,ACETAMINOPHEN-CODEINE,ACETAMINOPHEN WITH CODEINE,28
1801994413,LISINOPRIL-HYDROCHLOROTHIAZIDE,LISINOPRIL/HYDROCHLOROTHIAZIDE,37
1356397533,HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,269
1265544183,METHOCARBAMOL,METHOCARBAMOL,17
1215971155,URSODIOL,URSODIOL,13
1205823135,LOVASTATIN,LOVASTATIN,14
1992747836,PREDNISONE,PREDNISONE,81
1598719064,CLOPIDOGREL,CLOPIDOGREL BISULFATE,88
1831163757,VESICARE,SOLIFENACIN SUCCINATE,27
1972564896,SOTALOL,SOTALOL HCL,13
1427091065,ATENOLOL,ATENOLOL,87
1174685374,BYSTOLIC,NEBIVOLOL HCL,63
1891772174,DULOXETINE HCL,DULOXETINE HCL,31
1972564896,CLOPIDOGREL,CLOPIDOGREL BISULFATE,25
1841267192,METFORMIN HCL,METFORMIN HCL,124
1528388873,ONDANSETRON ODT,ONDANSETRON,15
1730265208,CLORAZEPATE DIPOTASSIUM,CLORAZEPATE DIPOTASSIUM,11
1184644353,DIGOXIN,DIGOXIN,31
1841287570,OXYBUTYNIN CHLORIDE ER,OXYBUTYNIN CHLORIDE,17
1053302794,PROAIR HFA,ALBUTEROL SULFATE,20
1033157276,LYRICA,PREGABALIN,54
1306922885,COMBIVENT RESPIMAT,IPRATROPIUM/ALBUTEROL SULFATE,68
1114028735,CALCITRIOL,CALCITRIOL,43
1427091065,LOVASTATIN,LOVASTATIN,65
1922029479,HYDROMORPHONE HCL,HYDROMORPHONE HCL,17
1104927722,AMOXICILLIN,AMOXICILLIN,16
1508952037,ALENDRONATE SODIUM,ALENDRONATE SODIUM,66
1194988543,CILOSTAZOL,CILOSTAZOL,13
1356397533,PIOGLITAZONE HCL,PIOGLITAZONE HCL,34
1558437277,SERTRALINE HCL,SERTRALINE HCL,165
1053302794,MONTELUKAST SODIUM,MONTELUKAST SODIUM,48
1548322845,NAMENDA,MEMANTINE HCL,20
1922211341,ADVAIR DISKUS,FLUTICASONE/SALMETEROL,11
1073552592,RANITIDINE HCL,RANITIDINE HCL,18
1760425995,VENLAFAXINE HCL ER,VENLAFAXINE HCL,14
1639172075,GEMFIBROZIL,GEMFIBROZIL,19
1205823135,ACETAMINOPHEN-CODEINE,ACETAMINOPHEN WITH CODEINE,17
1649476680,LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,144
1205823135,ISOSORBIDE MONONITRATE ER,ISOSORBIDE MONONITRATE,14
1922168012,JANUVIA,SITAGLIPTIN PHOSPHATE,51
1053437079,AMOX TR-POTASSIUM CLAVULANATE,AMOXICILLIN/POTASSIUM CLAV,17
1326137274,PAROXETINE HCL,PAROXETINE HCL,17
1508952037,COPAXONE,GLATIRAMER ACETATE,13
1174526503,ALPRAZOLAM,ALPRAZOLAM,25
1851353965,BUPROPION HCL SR,BUPROPION HCL,19
1679568190,SPIRIVA,TIOTROPIUM BROMIDE,16
1760425995,ESCITALOPRAM OXALATE,ESCITALOPRAM OXALATE,42
1114028735,SULFAMETHOXAZOLE-TRIMETHOPRIM,SULFAMETHOXAZOLE/TRIMETHOPRIM,14
1871695320,GLIPIZIDE ER,GLIPIZIDE,20
1174526503,DULOXETINE HCL,DULOXETINE HCL,33
1740297696,FLUOXETINE HCL,FLUOXETINE HCL,25
1831190685,TAMSULOSIN HCL,TAMSULOSIN HCL,91
1174685374,IPRATROPIUM-ALBUTEROL,IPRATROPIUM/ALBUTEROL SULFATE,15
1972564896,CELEBREX,CELECOXIB,13
1558437277,FAMOTIDINE,FAMOTIDINE,33
1922029479,NITROGLYCERIN PATCH,NITROGLYCERIN,18
1801819156,NAMENDA,MEMANTINE HCL,23
1932273927,RISPERIDONE,RISPERIDONE,12
1255380341,ALBUTEROL SULFATE,ALBUTEROL SULFATE,15
1760594725,ESCITALOPRAM OXALATE,ESCITALOPRAM OXALATE,16
1821020686,FINASTERIDE,FINASTERIDE,16
1083615959,LANTUS SOLOSTAR,"INSULIN GLARGINE,HUM.REC.ANLOG",23
1255380341,PIOGLITAZONE HCL,PIOGLITAZONE HCL,13
1609824283,TRAMADOL HCL,TRAMADOL HCL,25
1477712784,METFORMIN HCL,METFORMIN HCL,29
1295897650,LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,36
1629336953,OLANZAPINE,OLANZAPINE,19
1750310843,METOPROLOL SUCCINATE,METOPROLOL SUCCINATE,21
1518287457,FLUOXETINE HCL,FLUOXETINE HCL,12
1902850365,FUROSEMIDE,FUROSEMIDE,159
1134166622,CITALOPRAM HBR,CITALOPRAM HYDROBROMIDE,45
1164539722,TAMSULOSIN HCL,TAMSULOSIN HCL,28
1881855989,ADVAIR DISKUS,FLUTICASONE/SALMETEROL,20
1811912991,TOLTERODINE TARTRATE ER,TOLTERODINE TARTRATE,12
1295932515,AMLODIPINE BESYLATE,AMLODIPINE BESYLATE,89
1851353965,PREDNISONE,PREDNISONE,39
1770672859,LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,16
1881797256,WARFARIN SODIUM,WARFARIN SODIUM,61
1881855989,PRAMIPEXOLE DIHYDROCHLORIDE,PRAMIPEXOLE DI-HCL,11
1922029479,SPIRONOLACTONE,SPIRONOLACTONE,39
1265585608,TRAZODONE HCL,TRAZODONE HCL,110
1235234469,AMLODIPINE BESYLATE,AMLODIPINE BESYLATE,69
1073552592,DULOXETINE HCL,DULOXETINE HCL,43
1134220767,PRAMIPEXOLE DIHYDROCHLORIDE,PRAMIPEXOLE DI-HCL,15
1548322845,LOPERAMIDE,LOPERAMIDE HCL,30
1013951060,OMEPRAZOLE,OMEPRAZOLE,66
1083615959,CIPROFLOXACIN HCL,CIPROFLOXACIN HCL,26
1003917618,METOPROLOL SUCCINATE,METOPROLOL SUCCINATE,56
1619046661,DICYCLOMINE HCL,DICYCLOMINE HCL,15
1427039064,OXCARBAZEPINE,OXCARBAZEPINE,44
1407847155,FLUOXETINE HCL,FLUOXETINE HCL,18
1649437328,DIGOX,DIGOXIN,28
1255424438,ENALAPRIL MALEATE,ENALAPRIL MALEATE,37
1073669339,PANTOPRAZOLE SODIUM,PANTOPRAZOLE SODIUM,12
1801909080,BD ULTRA-FINE PEN NEEDLE,"NEEDLES, INSULIN DISPOSABLE",25
1528093382,GABAPENTIN,GABAPENTIN,70
1922060037,RALOXIFENE HCL,RALOXIFENE HCL,31
1194988543,MONTELUKAST SODIUM,MONTELUKAST SODIUM,23
1821301037,LANTUS SOLOSTAR,"INSULIN GLARGINE,HUM.REC.ANLOG",11
1437244845,CARVEDILOL,CARVEDILOL,13
1255380341,ALPRAZOLAM,ALPRAZOLAM,15
1922042688,QVAR,BECLOMETHASONE DIPROPIONATE,57
1033406657,VOLTAREN,DICLOFENAC SODIUM,12
1356397533,FENOFIBRATE,FENOFIBRATE NANOCRYSTALLIZED,25
1063523629,LISINOPRIL,LISINOPRIL,154
1679568190,PRAVASTATIN SODIUM,PRAVASTATIN SODIUM,26
1265544183,ESTRADIOL,ESTRADIOL,25
1063413912,LORAZEPAM,LORAZEPAM,46
1043299720,ADVAIR DISKUS,FLUTICASONE/SALMETEROL,56
1003836313,TRIAMTERENE-HYDROCHLOROTHIAZID,TRIAMTERENE/HYDROCHLOROTHIAZID,44
1558413252,OMEPRAZOLE,OMEPRAZOLE,82
1477661528,AZITHROMYCIN,AZITHROMYCIN,24
1730120718,PRAMIPEXOLE DIHYDROCHLORIDE,PRAMIPEXOLE DI-HCL,12
1679524896,LANTUS SOLOSTAR,"INSULIN GLARGINE,HUM.REC.ANLOG",52
1366602559,VENLAFAXINE HCL ER,VENLAFAXINE HCL,15
1003917618,TRAMADOL HCL,TRAMADOL HCL,36
1326150285,SYMBICORT,BUDESONIDE/FORMOTEROL FUMARATE,11
1467446773,FENTANYL,FENTANYL,12
1528093382,FENTANYL,FENTANYL,69
1982866687,MELOXICAM,MELOXICAM,14
1598711673,SERTRALINE HCL,SERTRALINE HCL,34
1053302794,LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,113
1235248584,ATENOLOL,ATENOLOL,12
1669780433,LISINOPRIL,LISINOPRIL,45
1134234792,PANTOPRAZOLE SODIUM,PANTOPRAZOLE SODIUM,17
1003857111,CARVEDILOL,CARVEDILOL,52
1285665786,LANTUS SOLOSTAR,"INSULIN GLARGINE,HUM.REC.ANLOG",24
1689702938,CEPHALEXIN,CEPHALEXIN,20
1851504195,SUMATRIPTAN SUCCINATE,SUMATRIPTAN SUCCINATE,48
1245390657,FLUOXETINE HCL,FLUOXETINE HCL,17
1477529998,TRIAMTERENE-HYDROCHLOROTHIAZID,TRIAMTERENE/HYDROCHLOROTHIAZID,38
1770743627,SIMVASTATIN,SIMVASTATIN,48
1245465210,TEMAZEPAM,TEMAZEPAM,18
1104934181,AMLODIPINE BESYLATE,AMLODIPINE BESYLATE,30
1326137274,NAMENDA,MEMANTINE HCL,28
1992747836,METFORMIN HCL,METFORMIN HCL,168
1992817951,BUPROPION HCL SR,BUPROPION HCL,25
1427084060,DIOVAN,VALSARTAN,15
1639172075,METOPROLOL SUCCINATE,METOPROLOL SUCCINATE,79
1336324250,TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,19
1801909080,LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,63
1316981756,METOPROLOL TARTRATE,METOPROLOL TARTRATE,36
1225052046,HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,30
1285654897,GLYBURIDE,GLYBURIDE,13
1861478125,LANTUS,"INSULIN GLARGINE,HUM.REC.ANLOG",19
1285654897,VENLAFAXINE HCL ER,VENLAFAXINE HCL,19
1558437277,MIRTAZAPINE,MIRTAZAPINE,32
1659333458,FLUOXETINE HCL,FLUOXETINE HCL,14
1265585608,DALIRESP,ROFLUMILAST,20
1114091113,TERAZOSIN HCL,TERAZOSIN HCL,12
1003857111,OXYCONTIN,OXYCODONE HCL,31
1811958523,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,89
1558437277,POLYETHYLENE GLYCOL 3350,POLYETHYLENE GLYCOL 3350,17
1902895329,GLIPIZIDE ER,GLIPIZIDE,12
1083887087,CLONIDINE HCL,CLONIDINE HCL,12
1174526503,FENTANYL,FENTANYL,11
1053437079,SERTRALINE HCL,SERTRALINE HCL,15
1982600359,LORAZEPAM,LORAZEPAM,44
1538283221,PROPRANOLOL HCL ER,PROPRANOLOL HCL,16
1508952037,AZITHROMYCIN,AZITHROMYCIN,37
1750393914,OXYCODONE HCL,OXYCODONE HCL,26
1013995141,ADVAIR HFA,FLUTICASONE/SALMETEROL,13
1134220767,FENOFIBRATE,FENOFIBRATE,16
1427039064,QUINAPRIL HCL,QUINAPRIL HCL,24
1881797256,PREDNISONE,PREDNISONE,38
1871705954,LANTUS,"INSULIN GLARGINE,HUM.REC.ANLOG",14
1629336953,CLONAZEPAM,CLONAZEPAM,12
1497859987,LOSARTAN-HYDROCHLOROTHIAZIDE,LOSARTAN/HYDROCHLOROTHIAZIDE,11
1174685374,PREMARIN,"ESTROGENS, CONJUGATED",25
1780623181,PROPRANOLOL HCL,PROPRANOLOL HCL,26
1922060037,DIVALPROEX SODIUM,DIVALPROEX SODIUM,49
1477529998,SPIRIVA,TIOTROPIUM BROMIDE,18
1922168012,DULERA,MOMETASONE/FORMOTEROL,44
1043299720,HYDROXYCHLOROQUINE SULFATE,HYDROXYCHLOROQUINE SULFATE,12
1457391203,CYCLOBENZAPRINE HCL,CYCLOBENZAPRINE HCL,32
1063465938,NITROSTAT,NITROGLYCERIN,19
1063413912,METOLAZONE,METOLAZONE,12
1326145418,OMEPRAZOLE,OMEPRAZOLE,17
1194984039,WARFARIN SODIUM,WARFARIN SODIUM,26
1396736047,JANUVIA,SITAGLIPTIN PHOSPHATE,19
1952612947,ADVAIR DISKUS,FLUTICASONE/SALMETEROL,38
1821083452,TRIAMTERENE-HYDROCHLOROTHIAZID,TRIAMTERENE/HYDROCHLOROTHIAZID,63
1881797256,MIRTAZAPINE,MIRTAZAPINE,11
1659333458,ATENOLOL,ATENOLOL,34
1558413252,CITALOPRAM HBR,CITALOPRAM HYDROBROMIDE,21
1487853404,POLYETHYLENE GLYCOL 3350,POLYETHYLENE GLYCOL 3350,20
1174685374,LOVASTATIN,LOVASTATIN,32
1609800788,VENLAFAXINE HCL ER,VENLAFAXINE HCL,23
1255424354,LISINOPRIL,LISINOPRIL,19
1750609343,CLOPIDOGREL,CLOPIDOGREL BISULFATE,75
1962474460,CLOPIDOGREL,CLOPIDOGREL BISULFATE,18
1497802797,ROPINIROLE HCL,ROPINIROLE HCL,21
1457361438,CLONAZEPAM,CLONAZEPAM,46
1538102983,LEVOTHYROXINE SODIUM,LEVOTHYROXINE SODIUM,394
1073726048,PROAIR HFA,ALBUTEROL SULFATE,14
1356397533,BUPROPION XL,BUPROPION HCL,26
1932194750,BYSTOLIC,NEBIVOLOL HCL,43
1134220767,PHENYTOIN SODIUM EXTENDED,PHENYTOIN SODIUM EXTENDED,41
1386740462,CLONAZEPAM,CLONAZEPAM,37
1992747836,TEMAZEPAM,TEMAZEPAM,15
1730265208,MORPHINE SULFATE ER,MORPHINE SULFATE,32
1669780433,CITALOPRAM HBR,CITALOPRAM HYDROBROMIDE,21
1932194750,BUPROPION HCL SR,BUPROPION HCL,14
1801909080,ZETIA,EZETIMIBE,38
1730120718,METOCLOPRAMIDE HCL,METOCLOPRAMIDE HCL,12
1265544183,KLOR-CON M10,POTASSIUM CHLORIDE,12
1215034681,LOVASTATIN,LOVASTATIN,22
1467495853,ESCITALOPRAM OXALATE,ESCITALOPRAM OXALATE,42
1033157276,IRBESARTAN,IRBESARTAN,12
1902895329,RANITIDINE HCL,RANITIDINE HCL,25
1518160100,GLYBURIDE MICRONIZED,"GLYBURIDE,MICRONIZED",11
1104825728,LEVOTHYROXINE SODIUM,LEVOTHYROXINE SODIUM,53
1487853404,VALSARTAN-HYDROCHLOROTHIAZIDE,VALSARTAN/HYDROCHLOROTHIAZIDE,12
1063523629,BACLOFEN,BACLOFEN,15
1295723682,NORTRIPTYLINE HCL,NORTRIPTYLINE HCL,13
1396039590,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,20
1144313701,BENZTROPINE MESYLATE,BENZTROPINE MESYLATE,11
1922168012,COMBIVENT RESPIMAT,IPRATROPIUM/ALBUTEROL SULFATE,37
1376771568,CARBAMAZEPINE,CARBAMAZEPINE,23
1285654897,METOPROLOL TARTRATE,METOPROLOL TARTRATE,101
1326227752,DILTIAZEM 24HR ER,DILTIAZEM HCL,11
1922211341,AZITHROMYCIN,AZITHROMYCIN,21
1063465938,AMOXICILLIN,AMOXICILLIN,38
1619089687,EFFEXOR XR,VENLAFAXINE HCL,27
1508952037,DICYCLOMINE HCL,DICYCLOMINE HCL,12
1295932515,TEMAZEPAM,TEMAZEPAM,12
1467446773,POLYETHYLENE GLYCOL 3350,POLYETHYLENE GLYCOL 3350,19
1457391203,OXYBUTYNIN CHLORIDE,OXYBUTYNIN CHLORIDE,13
1932372943,TRAZODONE HCL,TRAZODONE HCL,16
1487754230,LISINOPRIL,LISINOPRIL,106
1437121993,LEVOTHYROXINE SODIUM,LEVOTHYROXINE SODIUM,39
1558437277,CEPHALEXIN,CEPHALEXIN,12
1114091113,OLANZAPINE,OLANZAPINE,36
1073625463,SERTRALINE HCL,SERTRALINE HCL,76
1477712784,MORPHINE SULFATE ER,MORPHINE SULFATE,11
1972564896,SPIRIVA,TIOTROPIUM BROMIDE,13
1083717888,TERAZOSIN HCL,TERAZOSIN HCL,25
1629286430,LISINOPRIL,LISINOPRIL,22
1407847155,AMOXICILLIN,AMOXICILLIN,14
1376532309,PREDNISONE,PREDNISONE,18
1932194750,PREDNISONE,PREDNISONE,67
1558410100,AMLODIPINE BESYLATE,AMLODIPINE BESYLATE,88
1245269810,ATENOLOL,ATENOLOL,75
1033285861,LYRICA,PREGABALIN,59
1467678623,PROAIR HFA,ALBUTEROL SULFATE,13
1760425995,CIPROFLOXACIN HCL,CIPROFLOXACIN HCL,19
1730265208,PATANOL,OLOPATADINE HCL,16
1659333458,TRAZODONE HCL,TRAZODONE HCL,36
1265433148,CITALOPRAM HBR,CITALOPRAM HYDROBROMIDE,20
1003836313,AMITRIPTYLINE HCL,AMITRIPTYLINE HCL,40
1992747836,VERAPAMIL ER,VERAPAMIL HCL,24
1477656288,BENAZEPRIL HCL,BENAZEPRIL HCL,11
1679574131,AMLODIPINE BESYLATE,AMLODIPINE BESYLATE,123
1194988543,AZITHROMYCIN,AZITHROMYCIN,37
1083615959,LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,76
1083887087,JANTOVEN,WARFARIN SODIUM,12
1821020686,CIPROFLOXACIN HCL,CIPROFLOXACIN HCL,25
1285660514,SERTRALINE HCL,SERTRALINE HCL,15
1538104195,OXYCODONE HCL,OXYCODONE HCL,12
1003836313,CEPHALEXIN,CEPHALEXIN,13
1073552592,SPIRIVA,TIOTROPIUM BROMIDE,24
1033157276,POLYETHYLENE GLYCOL 3350,POLYETHYLENE GLYCOL 3350,23
1063413912,KLOR-CON M20,POTASSIUM CHLORIDE,21
1235248584,CARBIDOPA-LEVODOPA,CARBIDOPA/LEVODOPA,12
1356386437,GABAPENTIN,GABAPENTIN,61
1285660514,AMITRIPTYLINE HCL,AMITRIPTYLINE HCL,30
1316932940,PREDNISONE,PREDNISONE,16
1477529998,POLYETHYLENE GLYCOL 3350,POLYETHYLENE GLYCOL 3350,17
1083615959,ATENOLOL,ATENOLOL,103
1780623181,NYSTATIN,NYSTATIN,14
1811919673,ENALAPRIL MALEATE,ENALAPRIL MALEATE,24
1265585608,ONDANSETRON ODT,ONDANSETRON,12
1881797256,LORAZEPAM,LORAZEPAM,21
1801069802,LEVOTHYROXINE SODIUM,LEVOTHYROXINE SODIUM,44
1487853404,TOPIRAMATE,TOPIRAMATE,20
1003922014,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,22
1174685374,JANUVIA,SITAGLIPTIN PHOSPHATE,146
1295932515,RISPERIDONE,RISPERIDONE,11
1720171994,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,34
1003047960,ACETAZOLAMIDE,ACETAZOLAMIDE,12
1649572355,GABAPENTIN,GABAPENTIN,25
1255380341,TRAMADOL HCL,TRAMADOL HCL,23
1285949560,DULOXETINE HCL,DULOXETINE HCL,11
1326029851,PROMETHAZINE HCL,PROMETHAZINE HCL,14
1851353965,ROPINIROLE HCL,ROPINIROLE HCL,31
1467495853,PAROXETINE HCL,PAROXETINE HCL,12
1619089687,TIZANIDINE HCL,TIZANIDINE HCL,15
1356397533,METHADONE HCL,METHADONE HCL,37
1982600359,FLUTICASONE PROPIONATE,FLUTICASONE PROPIONATE,20
1831163757,DICYCLOMINE HCL,DICYCLOMINE HCL,11
1467672287,NOVOLIN 70-30,INSULIN NPH HUM/REG INSULIN HM,12
1295932515,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,58
1023019908,XARELTO,RIVAROXABAN,12
1497859987,ALENDRONATE SODIUM,ALENDRONATE SODIUM,49
1326081860,CIALIS,TADALAFIL,12
1497859987,LEVOTHYROXINE SODIUM,LEVOTHYROXINE SODIUM,62
1326150285,LORAZEPAM,LORAZEPAM,49
1700844966,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,129
1093824773,HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,12
1538283221,ALLOPURINOL,ALLOPURINOL,119
1558437277,FLUTICASONE PROPIONATE,FLUTICASONE PROPIONATE,72
1215034681,COMBIVENT RESPIMAT,IPRATROPIUM/ALBUTEROL SULFATE,22
1578558094,HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,58
1801909080,TEMAZEPAM,TEMAZEPAM,48
1508952037,CHLORTHALIDONE,CHLORTHALIDONE,16
1851504195,MONTELUKAST SODIUM,MONTELUKAST SODIUM,11
1396039590,TERAZOSIN HCL,TERAZOSIN HCL,11
1588864979,GABAPENTIN,GABAPENTIN,45
1073552592,METOPROLOL SUCCINATE,METOPROLOL SUCCINATE,35
1043373111,NOVOLOG,INSULIN ASPART,47
1750393914,LEVETIRACETAM,LEVETIRACETAM,21
1467678623,CITALOPRAM HBR,CITALOPRAM HYDROBROMIDE,23
1376771568,METOPROLOL SUCCINATE,METOPROLOL SUCCINATE,156
1609974211,LEVOTHYROXINE SODIUM,LEVOTHYROXINE SODIUM,126
1487754230,ALLOPURINOL,ALLOPURINOL,33
1063465938,ENABLEX,DARIFENACIN HYDROBROMIDE,11
