npi,drug_name,generic_name,total_claim_count
1104917905,LORAZEPAM,LORAZEPAM,173
1285834614,TAMSULOSIN HCL,TAMSULOSIN HCL,78
1912936329,SERTRALINE HCL,SERTRALINE HCL,33
1780629311,ULORIC,FEBUXOSTAT,23
1457434946,FLUNISOLIDE,FLUNISOLIDE,12
1669583183,NITROFURANTOIN MONO-MACRO,NITROFURANTOIN MONOHYD/M-CRYST,18
1386621209,AMOX TR-POTASSIUM CLAVULANATE,AMOXICILLIN/POTASSIUM CLAV,20
1801895610,METOPROLOL TARTRATE,METOPROLOL TARTRATE,75
1538230677,NIFEDIPINE ER,NIFEDIPINE,18
1376634386,PANTOPRAZOLE SODIUM,PANTOPRAZOLE SODIUM,18
1124081658,JANUMET,SITAGLIPTIN PHOS/METFORMIN HCL,22
1710117312,FENTANYL,FENTANYL,19
1275604316,CEFUROXIME,CEFUROXIME AXETIL,27
1578581146,DOXAZOSIN MESYLATE,DOXAZOSIN MESYLATE,31
1013124981,CIPROFLOXACIN HCL,CIPROFLOXACIN HCL,12
1285834614,RANITIDINE HCL,RANITIDINE HCL,12
1710117312,VERAPAMIL ER PM,VERAPAMIL HCL,12
1831117415,AMILORIDE HCL,AMILORIDE HCL,14
1326176223,SERTRALINE HCL,SERTRALINE HCL,44
1710052626,TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,55
1487631032,NIFEDICAL XL,NIFEDIPINE,13
1841374030,RANITIDINE HCL,RANITIDINE HCL,18
1013935782,NOVOLOG MIX 70-30,INSULN ASP PRT/INSULIN ASPART,15
1912979345,DILTIAZEM HCL,DILTIAZEM HCL,15
1346215852,PAROXETINE HCL,PAROXETINE HCL,30
1013124981,AMOX TR-POTASSIUM CLAVULANATE,AMOXICILLIN/POTASSIUM CLAV,11
1790794295,TRAMADOL HCL,TRAMADOL HCL,15
1013934785,FENTANYL,FENTANYL,21
1821196577,TRAMADOL HCL,TRAMADOL HCL,24
1578654588,ENALAPRIL MALEATE,ENALAPRIL MALEATE,21
1285884767,BENAZEPRIL HCL,BENAZEPRIL HCL,22
1487671483,VYTORIN,EZETIMIBE/SIMVASTATIN,13
1083710610,AMLODIPINE BESYLATE,AMLODIPINE BESYLATE,26
1962627398,PAROXETINE HCL,PAROXETINE HCL,90
1235221664,PROAIR HFA,ALBUTEROL SULFATE,22
1780638981,BUTRANS,BUPRENORPHINE,11
1831188119,SUMATRIPTAN SUCCINATE,SUMATRIPTAN SUCCINATE,26
1831188119,CILOSTAZOL,CILOSTAZOL,21
1063499879,SYMBICORT,BUDESONIDE/FORMOTEROL FUMARATE,30
1578674511,CARVEDILOL,CARVEDILOL,95
1295847861,PROPRANOLOL HCL,PROPRANOLOL HCL,31
1053403485,NITROGLYCERIN PATCH,NITROGLYCERIN,11
1528355591,INVEGA,PALIPERIDONE,17
1144315441,ZOLPIDEM TARTRATE,ZOLPIDEM TARTRATE,116
1639125321,FENOFIBRATE,FENOFIBRATE NANOCRYSTALLIZED,17
1841374030,GLUCOPHAGE,METFORMIN HCL,12
1205814787,LANTUS SOLOSTAR,"INSULIN GLARGINE,HUM.REC.ANLOG",21
1326176223,NAMENDA,MEMANTINE HCL,18
1811093255,METOPROLOL SUCCINATE,METOPROLOL SUCCINATE,77
1992892764,TRAMADOL HCL,TRAMADOL HCL,93
1114157518,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,41
1801994538,SPIRIVA,TIOTROPIUM BROMIDE,23
1285845917,AMLODIPINE BESYLATE-BENAZEPRIL,AMLODIPINE BESYLATE/BENAZEPRIL,21
1184760274,ESCITALOPRAM OXALATE,ESCITALOPRAM OXALATE,14
1023300688,AMOX TR-POTASSIUM CLAVULANATE,AMOXICILLIN/POTASSIUM CLAV,12
1033136999,METOPROLOL SUCCINATE,METOPROLOL SUCCINATE,393
1144315441,RANITIDINE HCL,RANITIDINE HCL,77
1710931977,HUMALOG,INSULIN LISPRO,41
1578598553,IBUPROFEN,IBUPROFEN,12
1801804588,GLIPIZIDE,GLIPIZIDE,24
1285834614,TOLTERODINE TARTRATE,TOLTERODINE TARTRATE,39
1013003755,OXYCODONE HCL,OXYCODONE HCL,23
1336428655,ALPRAZOLAM,ALPRAZOLAM,32
1255402301,POTASSIUM CITRATE ER,POTASSIUM CITRATE,21
1366540098,SIMVASTATIN,SIMVASTATIN,49
1730106329,ESCITALOPRAM OXALATE,ESCITALOPRAM OXALATE,29
1366515652,ATENOLOL,ATENOLOL,71
1578598553,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,255
1255402301,BENAZEPRIL HCL,BENAZEPRIL HCL,21
1700954633,VENLAFAXINE HCL ER,VENLAFAXINE HCL,63
1477818227,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,12
1326016163,DILTIAZEM 24HR ER,DILTIAZEM HCL,26
1104913052,TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,25
1871539304,METFORMIN HCL,METFORMIN HCL,132
1770598427,LEVOTHYROXINE SODIUM,LEVOTHYROXINE SODIUM,77
1023204641,ETODOLAC,ETODOLAC,12
1306864665,SPIRONOLACTONE,SPIRONOLACTONE,11
1952359903,ZIPRASIDONE HCL,ZIPRASIDONE HCL,41
1801994538,TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,14
1376769539,ACETAMINOPHEN-CODEINE,ACETAMINOPHEN WITH CODEINE,14
1699878405,OMEPRAZOLE,OMEPRAZOLE,83
1790855252,GEMFIBROZIL,GEMFIBROZIL,16
1225294655,CLONIDINE HCL,CLONIDINE HCL,35
1255402301,RAMIPRIL,RAMIPRIL,51
1033136999,AMLODIPINE BESYLATE-BENAZEPRIL,AMLODIPINE BESYLATE/BENAZEPRIL,26
1346405602,TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,11
1912285867,SPIRIVA,TIOTROPIUM BROMIDE,14
1790789576,EXELON,RIVASTIGMINE,12
1770504011,NOVOLOG,INSULIN ASPART,12
1427085042,MELOXICAM,MELOXICAM,29
1255402301,BACLOFEN,BACLOFEN,49
1568495455,OMEPRAZOLE,OMEPRAZOLE,20
1083838411,PREDNISONE,PREDNISONE,44
1851379861,NAPROXEN,NAPROXEN,18
1255402301,FUROSEMIDE,FUROSEMIDE,487
1659328722,LEVOTHYROXINE SODIUM,LEVOTHYROXINE SODIUM,118
1184760274,METOPROLOL SUCCINATE,METOPROLOL SUCCINATE,179
1790789576,PROAIR HFA,ALBUTEROL SULFATE,25
1639265994,LINZESS,LINACLOTIDE,24
1457399644,LEVOTHYROXINE SODIUM,LEVOTHYROXINE SODIUM,455
1942240668,SYNTHROID,LEVOTHYROXINE SODIUM,13
1811991607,BACLOFEN,BACLOFEN,12
1205823846,HUMALOG,INSULIN LISPRO,29
1780629311,CLONAZEPAM,CLONAZEPAM,18
1972521524,SUMATRIPTAN SUCCINATE,SUMATRIPTAN SUCCINATE,28
1376769539,PREDNISONE,PREDNISONE,30
1083654792,LEVOFLOXACIN,LEVOFLOXACIN,13
1992972756,LORAZEPAM,LORAZEPAM,16
1659328722,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,63
1700011459,PROAIR HFA,ALBUTEROL SULFATE,32
1639125321,FENTANYL,FENTANYL,11
1629285531,TAMSULOSIN HCL,TAMSULOSIN HCL,38
1144247008,HUMALOG MIX 75-25,INSULIN NPL/INSULIN LISPRO,16
1467489039,LISINOPRIL,LISINOPRIL,210
1487686689,BENZTROPINE MESYLATE,BENZTROPINE MESYLATE,20
1174545743,FUROSEMIDE,FUROSEMIDE,42
1750313946,ERYTHROMYCIN,ERYTHROMYCIN BASE,12
1871691543,SIMVASTATIN,SIMVASTATIN,267
1699878405,CRESTOR,ROSUVASTATIN CALCIUM,31
1811164205,ATENOLOL,ATENOLOL,33
1619915998,WARFARIN SODIUM,WARFARIN SODIUM,14
1295847861,AMOXICILLIN,AMOXICILLIN,11
1528138542,TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,36
1285845917,IMIPRAMINE HCL,IMIPRAMINE HCL,11
1578581146,BYSTOLIC,NEBIVOLOL HCL,24
1366515652,OMEPRAZOLE,OMEPRAZOLE,59
1942233432,OMEPRAZOLE,OMEPRAZOLE,55
1386738730,LEVETIRACETAM,LEVETIRACETAM,12
1023182110,AMOXICILLIN,AMOXICILLIN,21
1881620805,METOPROLOL SUCCINATE,METOPROLOL SUCCINATE,17
1275604316,VESICARE,SOLIFENACIN SUCCINATE,26
1801814546,LEVOTHYROXINE SODIUM,LEVOTHYROXINE SODIUM,140
1801814546,CARVEDILOL,CARVEDILOL,64
1447288352,DOXAZOSIN MESYLATE,DOXAZOSIN MESYLATE,18
1649478090,HUMULIN 70-30,INSULIN NPH HUM/REG INSULIN HM,12
1083643498,CARISOPRODOL,CARISOPRODOL,19
1881801959,TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,12
1487686689,DULOXETINE HCL,DULOXETINE HCL,49
1770504011,LANTUS,"INSULIN GLARGINE,HUM.REC.ANLOG",14
1790917052,TRIAMTERENE-HYDROCHLOROTHIAZID,TRIAMTERENE/HYDROCHLOROTHIAZID,12
1841374030,TRIAMTERENE-HYDROCHLOROTHIAZID,TRIAMTERENE/HYDROCHLOROTHIAZID,94
1649367343,GENERLAC,LACTULOSE,22
1023182110,DETROL LA,TOLTERODINE TARTRATE,18
1912918772,GABAPENTIN,GABAPENTIN,33
1750355533,EVISTA,RALOXIFENE HCL,12
1104917905,NITROSTAT,NITROGLYCERIN,16
1285845917,DILT-XR,DILTIAZEM HCL,55
1174613038,ABILIFY,ARIPIPRAZOLE,12
1043317829,ACETAMINOPHEN-CODEINE,ACETAMINOPHEN WITH CODEINE,44
1003837964,OXYBUTYNIN CHLORIDE,OXYBUTYNIN CHLORIDE,16
1649367343,KLOR-CON 10,POTASSIUM CHLORIDE,12
1477867943,PAROXETINE HCL,PAROXETINE HCL,15
1194743765,CEFDINIR,CEFDINIR,13
1780638981,TOLTERODINE TARTRATE,TOLTERODINE TARTRATE,12
1639197213,CLOBETASOL PROPIONATE,CLOBETASOL PROPIONATE,13
1154330413,AMOX TR-POTASSIUM CLAVULANATE,AMOXICILLIN/POTASSIUM CLAV,21
1316986649,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,169
1770504011,FLUOXETINE HCL,FLUOXETINE HCL,21
1063512895,METOPROLOL SUCCINATE,METOPROLOL SUCCINATE,11
1912918772,MIRTAZAPINE,MIRTAZAPINE,23
1770598427,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,29
1083643498,BUMETANIDE,BUMETANIDE,17
1780629311,SIMVASTATIN,SIMVASTATIN,290
1063672749,WARFARIN SODIUM,WARFARIN SODIUM,141
1992793673,BD ULTRA-FINE PEN NEEDLE,"NEEDLES, INSULIN DISPOSABLE",25
1013934785,SYNTHROID,LEVOTHYROXINE SODIUM,33
1275604316,CLONIDINE HCL,CLONIDINE HCL,37
1639192008,ISOSORBIDE MONONITRATE ER,ISOSORBIDE MONONITRATE,11
1306864665,NITROSTAT,NITROGLYCERIN,17
1023182110,VALSARTAN-HYDROCHLOROTHIAZIDE,VALSARTAN/HYDROCHLOROTHIAZIDE,26
1386735397,WARFARIN SODIUM,WARFARIN SODIUM,80
1578674511,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,109
1144315441,OXYCODONE HCL,OXYCODONE HCL,27
1649273913,JANTOVEN,WARFARIN SODIUM,40
1124128608,NEXIUM,ESOMEPRAZOLE MAGNESIUM,12
1003847971,ESTRADIOL,ESTRADIOL,13
1487686689,LACTULOSE,LACTULOSE,18
1750355533,GLIMEPIRIDE,GLIMEPIRIDE,12
1134190192,BUDESONIDE,BUDESONIDE,17
1871539304,SIMVASTATIN,SIMVASTATIN,181
1396732947,LEVOTHYROXINE SODIUM,LEVOTHYROXINE SODIUM,21
1770504011,SIMVASTATIN,SIMVASTATIN,179
1003837964,OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,18
1235156845,CIPROFLOXACIN HCL,CIPROFLOXACIN HCL,13
1326133877,BUTALBITAL-ACETAMINOPHEN-CAFFE,BUTALB/ACETAMINOPHEN/CAFFEINE,11
1295761641,HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,23
1013124981,SIMVASTATIN,SIMVASTATIN,15
1750355533,TAMSULOSIN HCL,TAMSULOSIN HCL,21
1467489039,LORAZEPAM,LORAZEPAM,23
1083643498,LORAZEPAM,LORAZEPAM,34
1528138542,BUMETANIDE,BUMETANIDE,23
1841374030,DIOVAN,VALSARTAN,64
1619089109,FUROSEMIDE,FUROSEMIDE,100
1316986649,SYMBICORT,BUDESONIDE/FORMOTEROL FUMARATE,45
1629017785,VENTOLIN HFA,ALBUTEROL SULFATE,21
1205088515,WARFARIN SODIUM,WARFARIN SODIUM,18
1578585063,METFORMIN HCL,METFORMIN HCL,113
1386721066,IRBESARTAN,IRBESARTAN,11
1821196577,AMOX TR-POTASSIUM CLAVULANATE,AMOXICILLIN/POTASSIUM CLAV,11
1477538775,HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,61
1396762399,AZITHROMYCIN,AZITHROMYCIN,23
1013935782,FLUDROCORTISONE ACETATE,FLUDROCORTISONE ACETATE,30
1003847971,ZOLPIDEM TARTRATE,ZOLPIDEM TARTRATE,20
1336138601,MELOXICAM,MELOXICAM,14
1023182110,PROAIR HFA,ALBUTEROL SULFATE,53
1841374030,NIFEDIPINE ER,NIFEDIPINE,30
1003076894,BENAZEPRIL HCL,BENAZEPRIL HCL,16
1295761641,LORAZEPAM,LORAZEPAM,13
1205814787,MOEXIPRIL-HYDROCHLOROTHIAZIDE,MOEXIPRIL/HYDROCHLOROTHIAZIDE,12
1578598553,TORSEMIDE,TORSEMIDE,21
1285884767,ADVAIR DISKUS,FLUTICASONE/SALMETEROL,36
1942240668,CARVEDILOL,CARVEDILOL,13
1669583183,CIPROFLOXACIN HCL,CIPROFLOXACIN HCL,18
1134182355,CIPROFLOXACIN HCL,CIPROFLOXACIN HCL,29
1386738730,BD ULTRA-FINE PEN NEEDLE,"NEEDLES, INSULIN DISPOSABLE",11
1083674337,LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,27
1942233432,CITALOPRAM HBR,CITALOPRAM HYDROBROMIDE,51
1124128608,TRAMADOL HCL,TRAMADOL HCL,105
1528138542,FENTANYL,FENTANYL,112
1649367343,ZETIA,EZETIMIBE,122
1003076894,LOVASTATIN,LOVASTATIN,27
1750355533,LOSARTAN-HYDROCHLOROTHIAZIDE,LOSARTAN/HYDROCHLOROTHIAZIDE,36
1124081658,FLUTICASONE PROPIONATE,FLUTICASONE PROPIONATE,41
1912979345,VENTOLIN HFA,ALBUTEROL SULFATE,26
1770514390,MIRTAZAPINE,MIRTAZAPINE,13
1619109972,DALIRESP,ROFLUMILAST,14
1851379861,TRAZODONE HCL,TRAZODONE HCL,44
1013003755,OMEPRAZOLE,OMEPRAZOLE,191
1215248109,METFORMIN HCL,METFORMIN HCL,42
1063500403,MIDODRINE HCL,MIDODRINE HCL,12
1710117312,ESCITALOPRAM OXALATE,ESCITALOPRAM OXALATE,11
1073513982,JANUVIA,SITAGLIPTIN PHOSPHATE,18
1134211568,ESCITALOPRAM OXALATE,ESCITALOPRAM OXALATE,64
1598788390,VESICARE,SOLIFENACIN SUCCINATE,50
1245286764,LIDOCAINE,LIDOCAINE,20
1619109972,NOVOLOG,INSULIN ASPART,14
1205814787,BENICAR,OLMESARTAN MEDOXOMIL,21
1801895610,AMLODIPINE BESYLATE-BENAZEPRIL,AMLODIPINE BESYLATE/BENAZEPRIL,50
1457396822,HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,47
1376634386,ADVAIR DISKUS,FLUTICASONE/SALMETEROL,24
1881620805,DIGOX,DIGOXIN,22
1073743589,PRAZOSIN HCL,PRAZOSIN HCL,23
1386735397,ALPRAZOLAM,ALPRAZOLAM,27
1013935782,AMLODIPINE BESYLATE-BENAZEPRIL,AMLODIPINE BESYLATE/BENAZEPRIL,20
1982643219,TOBRAMYCIN,TOBRAMYCIN,14
1043317829,ESTRADIOL-NORETHINDRONE ACETAT,ESTRADIOL/NORETHINDRONE ACET,13
1578598553,MECLIZINE HCL,MECLIZINE HCL,21
1750355533,METOPROLOL TARTRATE,METOPROLOL TARTRATE,114
1578581146,TIMOLOL MALEATE,TIMOLOL MALEATE,11
1710052626,ROPINIROLE HCL,ROPINIROLE HCL,26
1396903654,HUMALOG,INSULIN LISPRO,11
1134433857,METOPROLOL TARTRATE,METOPROLOL TARTRATE,131
1790789576,HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,112
1134188121,PROAIR HFA,ALBUTEROL SULFATE,19
1124222351,FENTANYL,FENTANYL,21
1134182355,CEPHALEXIN,CEPHALEXIN,15
1609820869,MORPHINE SULFATE,MORPHINE SULFATE,11
1851379861,ZETIA,EZETIMIBE,15
1104913052,NITROFURANTOIN MONO-MACRO,NITROFURANTOIN MONOHYD/M-CRYST,15
1144315441,ZARONTIN,ETHOSUXIMIDE,12
1003844648,LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,20
1609820869,MONTELUKAST SODIUM,MONTELUKAST SODIUM,35
1013003755,VESICARE,SOLIFENACIN SUCCINATE,18
1497969570,HYDROMORPHONE HCL,HYDROMORPHONE HCL,11
1124081658,BUSPIRONE HCL,BUSPIRONE HCL,15
1790789576,DILTIAZEM 24HR ER,DILTIAZEM HCL,12
1801804588,LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,119
1073743589,METOLAZONE,METOLAZONE,17
1942240668,LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,91
1255402301,FENOFIBRATE,FENOFIBRATE,29
1629017785,LOSARTAN-HYDROCHLOROTHIAZIDE,LOSARTAN/HYDROCHLOROTHIAZIDE,81
1467489039,FENOFIBRATE,FENOFIBRATE NANOCRYSTALLIZED,12
1114945797,VALSARTAN-HYDROCHLOROTHIAZIDE,VALSARTAN/HYDROCHLOROTHIAZIDE,18
1063500403,GLIMEPIRIDE,GLIMEPIRIDE,74
1245286764,LISINOPRIL,LISINOPRIL,224
1578654588,WARFARIN SODIUM,WARFARIN SODIUM,102
1790789576,DIVALPROEX SODIUM ER,DIVALPROEX SODIUM,12
1245284314,METHYLPHENIDATE HCL,METHYLPHENIDATE HCL,12
1942308614,LOVASTATIN,LOVASTATIN,19
1629285531,ROPINIROLE HCL,ROPINIROLE HCL,16
1225056898,AMLODIPINE BESYLATE,AMLODIPINE BESYLATE,59
1790917052,PIOGLITAZONE HCL,PIOGLITAZONE HCL,12
1710099114,METFORMIN HCL,METFORMIN HCL,126
1578581146,ROPINIROLE HCL,ROPINIROLE HCL,38
1427085042,LOSARTAN-HYDROCHLOROTHIAZIDE,LOSARTAN/HYDROCHLOROTHIAZIDE,32
1801804588,HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,110
1245284314,SIMVASTATIN,SIMVASTATIN,127
1366515652,GABAPENTIN,GABAPENTIN,38
1184760274,SIMVASTATIN,SIMVASTATIN,305
1144483215,ATENOLOL,ATENOLOL,163
1043245277,SERTRALINE HCL,SERTRALINE HCL,65
1114945797,TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,28
1578654588,VENTOLIN HFA,ALBUTEROL SULFATE,18
1710931977,ALLOPURINOL,ALLOPURINOL,31
1942240668,LOSARTAN-HYDROCHLOROTHIAZIDE,LOSARTAN/HYDROCHLOROTHIAZIDE,25
1912936329,LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,46
1326016163,PRISTIQ ER,DESVENLAFAXINE SUCCINATE,12
1801804588,MUPIROCIN,MUPIROCIN,12
1215048277,CELEBREX,CELECOXIB,94
1578674511,PIOGLITAZONE HCL,PIOGLITAZONE HCL,12
1457339939,METOLAZONE,METOLAZONE,25
1487686689,CLOPIDOGREL,CLOPIDOGREL BISULFATE,74
1942240668,AVODART,DUTASTERIDE,11
1487686689,KETOPROFEN,KETOPROFEN,11
1871691543,HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,159
1487686689,CEPHALEXIN,CEPHALEXIN,80
1124128608,PREDNISONE,PREDNISONE,121
1255402301,COMBIVENT RESPIMAT,IPRATROPIUM/ALBUTEROL SULFATE,36
1083643498,METFORMIN HCL,METFORMIN HCL,158
1972521524,CYCLOBENZAPRINE HCL,CYCLOBENZAPRINE HCL,55
1285834614,LIDODERM,LIDOCAINE,13
1710099114,QUETIAPINE FUMARATE,QUETIAPINE FUMARATE,16
1013003755,SPIRONOLACTONE,SPIRONOLACTONE,62
1750313946,PIOGLITAZONE HCL,PIOGLITAZONE HCL,40
1104867621,ROPINIROLE HCL,ROPINIROLE HCL,18
1174724116,PROCHLORPERAZINE MALEATE,PROCHLORPERAZINE MALEATE,11
1124222351,HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,14
1265685432,FAMOTIDINE,FAMOTIDINE,29
1427182823,RAMIPRIL,RAMIPRIL,15
1912918772,CITALOPRAM HBR,CITALOPRAM HYDROBROMIDE,49
1841374030,LANTUS SOLOSTAR,"INSULIN GLARGINE,HUM.REC.ANLOG",55
1801895610,OXYCONTIN,OXYCODONE HCL,13
1285884767,ISOSORBIDE MONONITRATE ER,ISOSORBIDE MONONITRATE,32
1063499879,LABETALOL HCL,LABETALOL HCL,18
1487631032,LOVASTATIN,LOVASTATIN,27
1144510389,FENOFIBRATE,FENOFIBRATE NANOCRYSTALLIZED,12
1467489039,CARVEDILOL,CARVEDILOL,44
1376769539,ADACEL TDAP,"DIPH,PERTUSS(ACELL),TET VAC/PF",20
1467489039,OMEPRAZOLE,OMEPRAZOLE,176
1982643219,HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,25
1710099114,PROCTOZONE-HC,HYDROCORTISONE,16
1457339939,AZITHROMYCIN,AZITHROMYCIN,20
1316986649,LEVOFLOXACIN,LEVOFLOXACIN,63
1811991607,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,71
1972761252,TRAMADOL HCL,TRAMADOL HCL,14
1831117415,ULTICARE,"NEEDLES, INSULIN DISPOSABLE",16
1659328722,ALLOPURINOL,ALLOPURINOL,53
1144317744,CIPROFLOXACIN HCL,CIPROFLOXACIN HCL,28
1144317744,AMLODIPINE BESYLATE,AMLODIPINE BESYLATE,238
1104917905,CARBIDOPA-LEVODOPA,CARBIDOPA/LEVODOPA,28
1104913052,TRIAMTERENE-HYDROCHLOROTHIAZID,TRIAMTERENE/HYDROCHLOROTHIAZID,189
1487686689,SERTRALINE HCL,SERTRALINE HCL,173
1063500403,VALSARTAN-HYDROCHLOROTHIAZIDE,VALSARTAN/HYDROCHLOROTHIAZIDE,11
1003837964,CLOPIDOGREL,CLOPIDOGREL BISULFATE,20
1699878405,ONGLYZA,SAXAGLIPTIN HCL,11
1376747030,NITROSTAT,NITROGLYCERIN,13
1790855252,SPIRIVA,TIOTROPIUM BROMIDE,55
1063672749,TAMSULOSIN HCL,TAMSULOSIN HCL,42
1104917905,BUSPIRONE HCL,BUSPIRONE HCL,15
1447288352,TERAZOSIN HCL,TERAZOSIN HCL,35
1144317744,XARELTO,RIVAROXABAN,40
1144317744,HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,99
1588681589,ENALAPRIL MALEATE,ENALAPRIL MALEATE,57
1528151099,ADVAIR DISKUS,FLUTICASONE/SALMETEROL,28
1134190192,ENALAPRIL MALEATE,ENALAPRIL MALEATE,118
1801804588,MIRTAZAPINE,MIRTAZAPINE,30
1700011459,SOTALOL,SOTALOL HCL,11
1003837964,LEVEMIR,INSULIN DETEMIR,13
1144317744,KLOR-CON M20,POTASSIUM CHLORIDE,22
1942233432,ALENDRONATE SODIUM,ALENDRONATE SODIUM,11
1184760274,CELEBREX,CELECOXIB,13
1134176779,HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,14
1144483215,PAROXETINE HCL,PAROXETINE HCL,15
1063499879,FLUOXETINE HCL,FLUOXETINE HCL,11
1073513982,GEMFIBROZIL,GEMFIBROZIL,14
1972682532,CARVEDILOL,CARVEDILOL,23
1851379861,CITALOPRAM HBR,CITALOPRAM HYDROBROMIDE,74
1619089109,ISOSORBIDE MONONITRATE ER,ISOSORBIDE MONONITRATE,56
1285884767,LEVEMIR FLEXPEN,INSULIN DETEMIR,23
1669583183,POLYETHYLENE GLYCOL 3350,POLYETHYLENE GLYCOL 3350,44
1477870681,FUROSEMIDE,FUROSEMIDE,88
1083654792,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,62
1871691543,LANTUS SOLOSTAR,"INSULIN GLARGINE,HUM.REC.ANLOG",37
1710931977,CARVEDILOL,CARVEDILOL,26
1649367343,LATANOPROST,LATANOPROST,57
1225294655,AMLODIPINE BESYLATE,AMLODIPINE BESYLATE,140
1457422883,CARBAMAZEPINE,CARBAMAZEPINE,17
1659328722,DILTIAZEM 24HR ER,DILTIAZEM HCL,16
1942308614,LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,130
1215024310,CARBIDOPA-LEVODOPA,CARBIDOPA/LEVODOPA,14
1366608465,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,78
1912979345,AMLODIPINE BESYLATE,AMLODIPINE BESYLATE,240
1356603997,ATENOLOL,ATENOLOL,16
1215024310,LORAZEPAM,LORAZEPAM,15
1043317829,SPIRONOLACTONE,SPIRONOLACTONE,25
1821127036,PROAIR HFA,ALBUTEROL SULFATE,21
1295013142,NOVOLOG FLEXPEN,INSULIN ASPART,21
1912936329,TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,20
1376747030,RAMIPRIL,RAMIPRIL,14
1114951431,PROPRANOLOL HCL ER,PROPRANOLOL HCL,12
1528138542,CLOTRIMAZOLE-BETAMETHASONE,CLOTRIMAZOLE/BETAMETHASONE DIP,32
1144315441,EXELON,RIVASTIGMINE,13
1003844648,TERAZOSIN HCL,TERAZOSIN HCL,11
1598788390,CARBIDOPA-LEVODOPA,CARBIDOPA/LEVODOPA,41
1134182355,CYCLOBENZAPRINE HCL,CYCLOBENZAPRINE HCL,14
1083838411,OXYBUTYNIN CHLORIDE ER,OXYBUTYNIN CHLORIDE,14
1801814546,WELCHOL,COLESEVELAM HCL,23
1639265994,OXYBUTYNIN CHLORIDE ER,OXYBUTYNIN CHLORIDE,26
1639192008,LANOXIN,DIGOXIN,12
1750355533,CIPROFLOXACIN HCL,CIPROFLOXACIN HCL,31
1134433857,NITROFURANTOIN MONO-MACRO,NITROFURANTOIN MONOHYD/M-CRYST,14
1750313946,AMLODIPINE BESYLATE-BENAZEPRIL,AMLODIPINE BESYLATE/BENAZEPRIL,19
1952359903,DESIPRAMINE HCL,DESIPRAMINE HCL,31
1114157518,DIGOX,DIGOXIN,15
1013003755,LISINOPRIL-HYDROCHLOROTHIAZIDE,LISINOPRIL/HYDROCHLOROTHIAZIDE,49
1790855252,DILTIAZEM ER,DILTIAZEM HCL,14
1578585063,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,17
1215048277,CLINDAMYCIN PHOSPHATE,CLINDAMYCIN PHOSPHATE,17
1699878405,CIPROFLOXACIN HCL,CIPROFLOXACIN HCL,16
1144315441,ALLOPURINOL,ALLOPURINOL,164
1124128608,ALLOPURINOL,ALLOPURINOL,104
1689771875,METOPROLOL TARTRATE,METOPROLOL TARTRATE,14
1386738730,LANOXIN,DIGOXIN,14
1942240668,BD ULTRA-FINE PEN NEEDLE,"NEEDLES, INSULIN DISPOSABLE",14
